"latitude","longitude","flat_type","flat_model","resale_price"
"1.337881","103.856613","3 ROOM","Improved","220000"
"1.337505","103.857840","3 ROOM","Improved","220000"
"1.345620","103.711613","3 ROOM","Improved","220000"
"1.304075","103.799332","2 ROOM","Standard","220000"
"1.335757","103.856790","3 ROOM","Improved","220000"
"1.349017","103.712179","3 ROOM","Improved","220000"
"1.340940","103.844306","3 ROOM","Improved","220000"
"1.322735","103.888103","3 ROOM","Improved","220000"
"1.347004","103.714216","3 ROOM","Improved","220000"
"1.333886","103.723688","2 ROOM","Improved","220000"
"1.326982","103.857762","3 ROOM","Standard","220000"
"1.339136","103.845563","2 ROOM","Standard","220000"
"1.326741","103.857576","3 ROOM","Standard","220000"
"1.330509","103.845004","2 ROOM","Improved","220000"
"1.330293","103.859166","3 ROOM","Improved","220000"
"1.321350","103.742031","3 ROOM","Improved","220000"
"1.346258","103.715155","3 ROOM","Improved","220000"
"1.326741","103.857576","3 ROOM","Standard","220000"
"1.307547","103.799089","2 ROOM","Standard","220000"
"1.286757","103.810122","2 ROOM","Standard","220000"
"1.329655","103.887184","2 ROOM","Standard","220000"
"1.348909","103.876716","2 ROOM","Improved","220000"
"1.343810","103.710991","2 ROOM","Model A","220000"
"1.278361","103.819384","1 ROOM","Improved","220000"
"1.329393","103.886978","2 ROOM","Standard","220000"
"1.325015","103.886456","3 ROOM","Standard","220000"
"1.321656","103.885423","2 ROOM","Improved","220000"
"1.346258","103.715155","3 ROOM","Improved","220500"
"1.325031","103.903282","3 ROOM","Improved","220500"
"1.325553","103.886533","3 ROOM","Standard","220888"
"1.389527","103.771409","2 ROOM","Model A","220888"
"1.335299","103.724713","3 ROOM","Improved","220888"
"1.330831","103.887508","3 ROOM","Standard","221000"
"1.320826","103.938995","2 ROOM","Improved","221000"
"1.444216","103.774027","3 ROOM","New Generation","221000"
"1.385586","103.758341","2 ROOM","Model A","221000"
"1.440671","103.775740","3 ROOM","Improved","221000"
"1.347618","103.708644","2 ROOM","Model A","221000"
"1.346586","103.713568","3 ROOM","Improved","221000"
"1.304075","103.799332","3 ROOM","Standard","221000"
"1.369848","103.883701","3 ROOM","Improved","221688"
"1.338226","103.848597","3 ROOM","Improved","221800"
"1.348909","103.876716","2 ROOM","Improved","221868"
"1.325132","103.885611","3 ROOM","Standard","221888"
"1.325249","103.886758","3 ROOM","Standard","221888"
"1.334485","103.937925","2 ROOM","Improved","222000"
"1.346258","103.715155","3 ROOM","Improved","222000"
"1.322681","103.886738","3 ROOM","Improved","222000"
"1.373346","103.836459","2 ROOM","Improved","222000"
"1.335299","103.724713","3 ROOM","Improved","222000"
"1.439938","103.776695","3 ROOM","Improved","222000"
"1.338894","103.849538","3 ROOM","Standard","222000"
"1.445407","103.773370","3 ROOM","New Generation","222000"
"1.439938","103.776695","3 ROOM","Improved","222000"
"1.441096","103.779276","3 ROOM","Improved","222000"
"1.391340","103.743932","2 ROOM","Model A","222000"
"1.318121","103.769088","2 ROOM","Improved","222000"
"1.438480","103.778613","3 ROOM","Improved","222000"
"1.437811","103.778702","3 ROOM","Improved","222000"
"1.302370","103.883596","2 ROOM","Standard","222000"
"1.332918","103.856763","3 ROOM","Improved","222000"
"1.455598","103.814045","2 ROOM","Model A","222000"
"1.370047","103.844595","3 ROOM","New Generation","222000"
"1.338071","103.849457","3 ROOM","Standard","222000"
"1.333566","103.856982","3 ROOM","Improved","222000"
"1.448942","103.801016","2 ROOM","Model A","222000"
"1.274362","103.822184","3 ROOM","Improved","222000"
"1.334967","103.857206","3 ROOM","Improved","222000"
"1.337360","103.859492","3 ROOM","Improved","222000"
"1.336286","103.847479","3 ROOM","Improved","222000"
"1.347251","103.710015","3 ROOM","Improved","222000"
"1.322858","103.739239","2 ROOM","Model A","222000"
"1.334800","103.854156","3 ROOM","Improved","222000"
"1.381917","103.879804","2 ROOM","Model A","222000"
"1.347618","103.708644","2 ROOM","Model A","222000"
"1.349691","103.724362","3 ROOM","Simplified","222000"
"1.330189","103.887509","3 ROOM","Standard","222000"
"1.337054","103.851496","3 ROOM","Standard","222000"
"1.386916","103.758538","2 ROOM","Model A","222000"
"1.287674","103.838858","2 ROOM","Improved","222000"
"1.330831","103.887508","3 ROOM","Standard","222000"
"1.341553","103.847295","3 ROOM","Improved","222000"
"1.332270","103.856360","3 ROOM","Improved","222000"
"1.311660","103.761762","3 ROOM","New Generation","222000"
"1.325410","103.885651","3 ROOM","Standard","222000"
"1.381917","103.879804","2 ROOM","Model A","222000"
"1.363137","103.893185","3 ROOM","Improved","222000"
"1.442678","103.777725","3 ROOM","Improved","222000"
"1.334334","103.917713","2 ROOM","Improved","222000"
"1.349127","103.713021","3 ROOM","Improved","222000"
"1.448679","103.800771","2 ROOM","Model A","222000"
"1.325849","103.887927","3 ROOM","Standard","222000"
"1.326533","103.886634","3 ROOM","Standard","222000"
"1.331424","103.887410","3 ROOM","Standard","222000"
"1.326612","103.858436","3 ROOM","Standard","222388"
"1.366044","103.855369","3 ROOM","New Generation","222500"
"1.324723","103.886686","3 ROOM","Standard","222888"
"1.331245","103.931244","3 ROOM","Improved","222888"
"1.329159","103.886010","3 ROOM","Standard","222888"
"1.325553","103.886533","3 ROOM","Standard","223000"
"1.328297","103.942068","3 ROOM","Improved","223000"
"1.348333","103.724307","3 ROOM","Simplified","223000"
"1.347251","103.710015","3 ROOM","Improved","223000"
"1.443417","103.777861","3 ROOM","Improved","223000"
"1.423226","103.848049","2 ROOM","Model A","223000"
"1.335299","103.724713","3 ROOM","Improved","223000"
"1.446754","103.772530","3 ROOM","Model A","223000"
"1.441540","103.773300","3 ROOM","New Generation","223000"
"1.334800","103.854156","3 ROOM","Improved","223000"
"1.334556","103.857191","3 ROOM","Improved","223000"
"1.362005","103.853880","2 ROOM","Improved","223000"
"1.331641","103.931168","3 ROOM","Improved","223000"
"1.325023","103.887462","3 ROOM","Standard","223000"
"1.374169","103.853002","3 ROOM","New Generation","223000"
"1.332270","103.856360","3 ROOM","Improved","223000"
"1.331880","103.932389","3 ROOM","Improved","223000"
"1.329199","103.937343","3 ROOM","New Generation","223000"
"1.379392","103.878284","2 ROOM","Model A","223000"
"1.438126","103.778701","3 ROOM","Improved","223000"
"1.443282","103.777294","3 ROOM","Improved","223000"
"1.320303","103.741849","3 ROOM","Improved","223000"
"1.448942","103.801016","2 ROOM","Model A","223000"
"1.336750","103.851794","3 ROOM","Standard","223000"
"1.441926","103.778158","3 ROOM","Improved","223000"
"1.334601","103.929445","3 ROOM","New Generation","223000"
"1.346405","103.710777","3 ROOM","Improved","223000"
"1.325468","103.888077","2 ROOM","Standard","223000"
"1.322681","103.886738","3 ROOM","Improved","223000"
"1.441926","103.778158","3 ROOM","Improved","223000"
"1.325780","103.858807","3 ROOM","Standard","223000"
"1.439938","103.776695","3 ROOM","Improved","223000"
"1.325780","103.858807","3 ROOM","Standard","223000"
"1.389527","103.771409","2 ROOM","Model A","223000"
"1.337881","103.856613","3 ROOM","Improved","223000"
"1.334800","103.854156","3 ROOM","Improved","223800"
"1.442073","103.776354","3 ROOM","Improved","223888"
"1.288525","103.828459","2 ROOM","Standard","223998"
"1.335299","103.724713","3 ROOM","Improved","224000"
"1.329393","103.886978","3 ROOM","Standard","224000"
"1.448679","103.800771","2 ROOM","Model A","224000"
"1.455598","103.814045","2 ROOM","Model A","224000"
"1.455598","103.814045","2 ROOM","Model A","224000"
"1.337505","103.857840","3 ROOM","Improved","224000"
"1.326482","103.885545","3 ROOM","Standard","224000"
"1.388538","103.768773","2 ROOM","Model A","224088"
"1.423246","103.848542","2 ROOM","Model A","224500"
"1.380471","103.755211","3 ROOM","New Generation","225000"
"1.349017","103.712179","3 ROOM","Improved","225000"
"1.350733","103.746261","3 ROOM","Model A","225000"
"1.384612","103.759603","2 ROOM","Model A","225000"
"1.439938","103.776695","3 ROOM","Improved","225000"
"1.443151","103.775165","3 ROOM","New Generation","225000"
"1.439727","103.775383","4 ROOM","Improved","225000"
"1.321350","103.742031","3 ROOM","Improved","225000"
"1.349945","103.725181","3 ROOM","Simplified","225000"
"1.450356","103.826655","2 ROOM","Model A","225000"
"1.448942","103.801016","2 ROOM","Model A","225000"
"1.391340","103.743932","2 ROOM","Model A","225000"
"1.341831","103.738020","3 ROOM","New Generation","225000"
"1.335255","103.695083","2 ROOM","Premium Apartment","225000"
"1.392466","103.873208","2 ROOM","Model A","225000"
"1.445407","103.773370","3 ROOM","New Generation","225000"
"1.445407","103.773370","3 ROOM","New Generation","225000"
"1.421036","103.846334","2 ROOM","Model A","225000"
"1.329044","103.887438","3 ROOM","Standard","225000"
"1.326982","103.857762","3 ROOM","Standard","225000"
"1.339176","103.848380","3 ROOM","Improved","225000"
"1.336750","103.851794","3 ROOM","Standard","225000"
"1.350239","103.755101","3 ROOM","New Generation","225000"
"1.271757","103.809560","2 ROOM","Improved","225000"
"1.451370","103.828325","2 ROOM","Model A","225000"
"1.448679","103.800771","2 ROOM","Model A","225000"
"1.423214","103.833049","3 ROOM","Simplified","225000"
"1.302639","103.883180","2 ROOM","Standard","225000"
"1.403013","103.906864","2 ROOM","Model A","225000"
"1.307434","103.801144","3 ROOM","Standard","225000"
"1.307825","103.800630","3 ROOM","Standard","225000"
"1.451370","103.828325","2 ROOM","Model A","225000"
"1.335013","103.851778","3 ROOM","Standard","225000"
"1.448679","103.800771","2 ROOM","Model A","225000"
"1.440514","103.778622","3 ROOM","Improved","225000"
"1.440671","103.775740","3 ROOM","Improved","225000"
"1.320826","103.938995","2 ROOM","Improved","225000"
"1.358550","103.748105","3 ROOM","New Generation","225000"
"1.391340","103.743932","2 ROOM","Model A","225000"
"1.383294","103.753026","2 ROOM","Model A","225000"
"1.363137","103.893185","3 ROOM","Improved","225000"
"1.347004","103.714216","3 ROOM","Improved","225000"
"1.330293","103.859166","3 ROOM","Improved","225000"
"1.333990","103.878964","3 ROOM","Standard","225000"
"1.423246","103.848542","2 ROOM","Model A","225000"
"1.277732","103.819769","3 ROOM","Improved","225000"
"1.330189","103.887509","3 ROOM","Standard","225000"
"1.323700","103.859057","2 ROOM","Improved","225000"
"1.450356","103.826655","2 ROOM","Model A","225000"
"1.442678","103.777725","3 ROOM","Improved","225000"
"1.319393","103.884440","2 ROOM","Improved","225000"
"1.325737","103.887054","3 ROOM","Standard","225000"
"1.348308","103.731920","2 ROOM","Model A","225000"
"1.347836","103.709071","2 ROOM","Model A","225000"
"1.394479","103.875558","2 ROOM","Model A","225000"
"1.392466","103.873208","2 ROOM","Model A","225000"
"1.337805","103.850793","3 ROOM","Improved","225000"
"1.338950","103.857139","3 ROOM","Improved","225000"
"1.448942","103.801016","2 ROOM","Model A","225000"
"1.445407","103.773370","3 ROOM","New Generation","225000"
"1.279837","103.824758","3 ROOM","Standard","225000"
"1.378378","103.754765","3 ROOM","New Generation","225000"
"1.347836","103.709071","2 ROOM","Model A","225000"
"1.346689","103.709485","3 ROOM","Improved","225000"
"1.346258","103.715155","3 ROOM","Improved","225000"
"1.290021","103.803188","3 ROOM","Improved","225000"
"1.365653","103.855232","3 ROOM","New Generation","225000"
"1.327677","103.886265","3 ROOM","Standard","225000"
"1.339045","103.855541","3 ROOM","Improved","225000"
"1.335757","103.856790","3 ROOM","Improved","225000"
"1.333990","103.878964","3 ROOM","Standard","225000"
"1.447777","103.801148","2 ROOM","Model A","225000"
"1.438483","103.779525","3 ROOM","Improved","225000"
"1.423246","103.848542","2 ROOM","Model A","225000"
"1.427526","103.847084","3 ROOM","Model A","225000"
"1.303697","103.769477","3 ROOM","Model A","225000"
"1.451370","103.828325","2 ROOM","Model A","225000"
"1.447777","103.801148","2 ROOM","Model A","225000"
"1.423246","103.848542","2 ROOM","Model A","225000"
"1.324884","103.885571","3 ROOM","Standard","225000"
"1.446214","103.773080","3 ROOM","Model A","225000"
"1.445407","103.773370","3 ROOM","New Generation","225000"
"1.334334","103.917713","2 ROOM","Improved","225000"
"1.331641","103.931168","3 ROOM","Improved","225000"
"1.331245","103.931244","3 ROOM","Improved","225000"
"1.325849","103.887927","3 ROOM","Standard","225000"
"1.349127","103.713021","3 ROOM","Improved","225000"
"1.447777","103.801148","2 ROOM","Model A","225000"
"1.326388","103.886077","3 ROOM","Standard","225000"
"1.330008","103.842533","3 ROOM","Improved","225000"
"1.339508","103.855914","3 ROOM","Improved","225000"
"1.421036","103.846334","2 ROOM","Model A","225000"
"1.421036","103.846334","2 ROOM","Model A","225000"
"1.423246","103.848542","2 ROOM","Model A","225000"
"1.423246","103.848542","2 ROOM","Model A","225000"
"1.435874","103.838504","3 ROOM","Simplified","225000"
"1.324419","103.858185","3 ROOM","Improved","225000"
"1.428569","103.827735","3 ROOM","New Generation","225000"
"1.443151","103.775165","3 ROOM","New Generation","225000"
"1.369197","103.841667","3 ROOM","New Generation","225000"
"1.331245","103.931244","3 ROOM","Improved","225000"
"1.289229","103.809193","3 ROOM","Standard","225000"
"1.310823","103.760806","3 ROOM","New Generation","225000"
"1.325132","103.885611","3 ROOM","Standard","225000"
"1.322858","103.739239","2 ROOM","Model A","225000"
"1.346258","103.715155","3 ROOM","Improved","225000"
"1.390259","103.909625","2 ROOM","Model A","225000"
"1.340940","103.844306","3 ROOM","Improved","225000"
"1.339195","103.854451","3 ROOM","Improved","225000"
"1.445407","103.773370","3 ROOM","New Generation","225000"
"1.421036","103.846334","2 ROOM","Model A","225000"
"1.352221","103.753980","3 ROOM","Improved","225000"
"1.285134","103.821532","3 ROOM","Improved","225000"
"1.388538","103.768773","2 ROOM","Model A","225000"
"1.381917","103.879804","2 ROOM","Model A","225000"
"1.348241","103.714098","3 ROOM","Improved","225000"
"1.323700","103.859057","2 ROOM","Improved","225000"
"1.451370","103.828325","2 ROOM","Model A","225000"
"1.387862","103.890705","2 ROOM","Model A","225000"
"1.332270","103.856360","3 ROOM","Improved","225000"
"1.333547","103.879066","3 ROOM","Standard","225000"
"1.352221","103.753980","3 ROOM","Improved","225000"
"1.329026","103.886931","3 ROOM","Standard","225000"
"1.348241","103.714098","3 ROOM","Improved","225000"
"1.304221","103.800400","2 ROOM","Standard","225000"
"1.337054","103.851496","3 ROOM","Standard","225000"
"1.336750","103.851794","3 ROOM","Standard","225000"
"1.334967","103.857206","3 ROOM","Improved","225000"
"1.327430","103.885682","3 ROOM","Standard","225000"
"1.421036","103.846334","2 ROOM","Model A","225000"
"1.335278","103.694776","2 ROOM","Premium Apartment","225000"
"1.346250","103.709387","3 ROOM","Improved","225000"
"1.347251","103.710015","3 ROOM","Improved","225000"
"1.339430","103.853443","3 ROOM","Improved","225000"
"1.333547","103.879066","3 ROOM","Standard","225000"
"1.325849","103.887927","3 ROOM","Standard","225000"
"1.345620","103.711613","3 ROOM","Improved","225000"
"1.326612","103.858436","3 ROOM","Standard","225000"
"1.325073","103.854804","3 ROOM","Improved","225000"
"1.330939","103.858182","3 ROOM","Improved","225000"
"1.374001","103.836432","2 ROOM","Improved","225000"
"1.331333","103.922954","2 ROOM","Improved","225000"
"1.326021","103.858992","3 ROOM","Standard","225000"
"1.330293","103.859166","3 ROOM","Improved","225000"
"1.311580","103.764211","3 ROOM","New Generation","225000"
"1.337357","103.850391","2 ROOM","Standard","225000"
"1.288115","103.829040","2 ROOM","Standard","225000"
"1.271757","103.809560","2 ROOM","Improved","225000"
"1.339136","103.845563","2 ROOM","Standard","225000"
"1.338249","103.852482","2 ROOM","Standard","225000"
"1.373401","103.849073","2 ROOM","Improved","225000"
"1.325553","103.886533","3 ROOM","Standard","225000"
"1.325780","103.858807","3 ROOM","Standard","225000"
"1.326021","103.858992","3 ROOM","Standard","225000"
"1.305732","103.800254","2 ROOM","Standard","225000"
"1.345620","103.711613","3 ROOM","Improved","225000"
"1.345620","103.711613","3 ROOM","Improved","225000"
"1.324419","103.858185","3 ROOM","Improved","225000"
"1.322735","103.888103","3 ROOM","Improved","225000"
"1.349017","103.712179","3 ROOM","Improved","225000"
"1.322652","103.885755","3 ROOM","Improved","225000"
"1.348241","103.714098","3 ROOM","Improved","225000"
"1.332169","103.886297","2 ROOM","Standard","225000"
"1.347251","103.710015","3 ROOM","Improved","225000"
"1.304221","103.800400","2 ROOM","Standard","225000"
"1.345558","103.742841","3 ROOM","New Generation","225000"
"1.322681","103.886738","3 ROOM","Improved","225000"
"1.325073","103.854804","3 ROOM","Improved","225000"
"1.347251","103.710015","3 ROOM","Improved","225000"
"1.326612","103.858436","3 ROOM","Standard","225000"
"1.337357","103.850391","2 ROOM","Standard","225000"
"1.338226","103.848597","3 ROOM","Improved","225000"
"1.439938","103.776695","3 ROOM","Improved","225000"
"1.347004","103.714216","3 ROOM","Improved","225000"
"1.349459","103.712840","3 ROOM","Improved","225000"
"1.326655","103.886119","3 ROOM","Standard","225000"
"1.347836","103.709071","2 ROOM","Model A","225000"
"1.346607","103.740909","3 ROOM","Model A","225000"
"1.349459","103.712840","3 ROOM","Improved","225000"
"1.333889","103.723306","3 ROOM","Improved","225000"
"1.335704","103.724078","3 ROOM","Improved","225000"
"1.336746","103.857616","3 ROOM","Improved","225000"
"1.336427","103.856608","3 ROOM","Improved","225000"
"1.330944","103.845020","2 ROOM","Improved","225000"
"1.331641","103.931168","3 ROOM","Improved","225000"
"1.348241","103.714098","3 ROOM","Improved","225000"
"1.442073","103.776354","3 ROOM","Improved","225000"
"1.347618","103.708644","2 ROOM","Model A","225000"
"1.337881","103.856613","3 ROOM","Improved","225000"
"1.335255","103.695083","2 ROOM","Premium Apartment","225000"
"1.440671","103.775740","3 ROOM","Improved","225000"
"1.441096","103.779276","3 ROOM","Improved","225000"
"1.439727","103.775383","4 ROOM","Improved","225000"
"1.370097","103.837688","3 ROOM","New Generation","225000"
"1.389947","103.909450","2 ROOM","Model A","225000"
"1.393815","103.873364","2 ROOM","Model A","225000"
"1.334334","103.917713","2 ROOM","Improved","225000"
"1.333184","103.724354","3 ROOM","Improved","225000"
"1.326741","103.857576","3 ROOM","Standard","225000"
"1.438480","103.778613","3 ROOM","Improved","225000"
"1.329044","103.887438","3 ROOM","Standard","225000"
"1.346250","103.709387","3 ROOM","Improved","225000"
"1.348684","103.712360","3 ROOM","Improved","225000"
"1.389527","103.771409","2 ROOM","Model A","225000"
"1.326482","103.885545","2 ROOM","Standard","225000"
"1.330293","103.859166","3 ROOM","Improved","225888"
"1.346405","103.710777","3 ROOM","Improved","225888"
"1.441540","103.773300","3 ROOM","New Generation","225888"
"1.331641","103.931168","3 ROOM","Improved","226000"
"1.445407","103.773370","3 ROOM","New Generation","226000"
"1.440671","103.775740","3 ROOM","Improved","226000"
"1.441540","103.773300","3 ROOM","New Generation","226000"
"1.331641","103.931168","3 ROOM","Improved","226000"
"1.390259","103.909625","2 ROOM","Model A","226000"
"1.330189","103.887509","3 ROOM","Standard","226000"
"1.348794","103.708418","2 ROOM","Model A","226000"
"1.455598","103.814045","2 ROOM","Model A","226000"
"1.331245","103.931244","3 ROOM","Improved","226000"
"1.329478","103.921105","3 ROOM","New Generation","226000"
"1.323780","103.902330","3 ROOM","Improved","226000"
"1.455598","103.814045","2 ROOM","Model A","226000"
"1.327957","103.886080","3 ROOM","Standard","226000"
"1.325775","103.885704","3 ROOM","Standard","226000"
"1.442073","103.776354","3 ROOM","Improved","226000"
"1.287639","103.831443","3 ROOM","Standard","226000"
"1.334459","103.937087","2 ROOM","Improved","226000"
"1.329026","103.886931","3 ROOM","Standard","226000"
"1.325132","103.885611","3 ROOM","Standard","226000"
"1.346405","103.710777","3 ROOM","Improved","226000"
"1.347791","103.713135","3 ROOM","Improved","226000"
"1.336283","103.859027","3 ROOM","Improved","226000"
"1.320531","103.742652","3 ROOM","Improved","226000"
"1.336283","103.859027","3 ROOM","Improved","226000"
"1.355907","103.750412","3 ROOM","Improved","226500"
"1.379392","103.878284","2 ROOM","Model A","226500"
"1.326132","103.858097","3 ROOM","Standard","226888"
"1.345620","103.711613","3 ROOM","Improved","227000"
"1.335408","103.724261","3 ROOM","Improved","227000"
"1.333889","103.723306","3 ROOM","Improved","227000"
"1.289778","103.826794","2 ROOM","Standard","227000"
"1.333789","103.724111","3 ROOM","Improved","227000"
"1.421036","103.846334","2 ROOM","Model A","227000"
"1.323700","103.859057","2 ROOM","Improved","227000"
"1.322652","103.885755","3 ROOM","Improved","227000"
"1.448942","103.801016","2 ROOM","Model A","227000"
"1.448942","103.801016","2 ROOM","Model A","227000"
"1.441897","103.774374","3 ROOM","New Generation","227000"
"1.324419","103.858185","3 ROOM","Improved","227000"
"1.330509","103.845004","2 ROOM","Improved","227000"
"1.426818","103.828513","3 ROOM","Simplified","227000"
"1.323700","103.859057","2 ROOM","Improved","227000"
"1.393420","103.873320","2 ROOM","2-room","227000"
"1.448679","103.800771","2 ROOM","Model A","227000"
"1.278361","103.819384","1 ROOM","Improved","227000"
"1.290700","103.802363","3 ROOM","Improved","227000"
"1.338608","103.853516","3 ROOM","Improved","227000"
"1.389527","103.771409","2 ROOM","Model A","227500"
"1.271757","103.809560","2 ROOM","Improved","228000"
"1.389527","103.771409","2 ROOM","Model A","228000"
"1.347004","103.714216","3 ROOM","Improved","228000"
"1.336910","103.854030","3 ROOM","Standard","228000"
"1.336283","103.859027","3 ROOM","Improved","228000"
"1.319009","103.747433","3 ROOM","Improved","228000"
"1.326982","103.857762","3 ROOM","Standard","228000"
"1.333993","103.879893","3 ROOM","Standard","228000"
"1.370097","103.837688","3 ROOM","New Generation","228000"
"1.326655","103.886119","3 ROOM","Standard","228000"
"1.327957","103.886080","3 ROOM","Standard","228000"
"1.333566","103.856982","3 ROOM","Improved","228000"
"1.390259","103.909625","2 ROOM","Model A","228000"
"1.335757","103.856790","3 ROOM","Improved","228000"
"1.367892","103.853455","3 ROOM","New Generation","228000"
"1.362550","103.745771","3 ROOM","New Generation","228000"
"1.337805","103.850793","3 ROOM","Improved","228000"
"1.338284","103.858468","3 ROOM","Improved","228000"
"1.444216","103.774027","3 ROOM","New Generation","228000"
"1.421036","103.846334","2 ROOM","Model A","228000"
"1.340693","103.687816","3 ROOM","Model A","228000"
"1.330293","103.859166","3 ROOM","Improved","228000"
"1.348790","103.757865","3 ROOM","Simplified","228000"
"1.346250","103.709387","3 ROOM","Improved","228000"
"1.448942","103.801016","2 ROOM","Model A","228000"
"1.446754","103.772530","3 ROOM","Model A","228000"
"1.392138","103.872491","2 ROOM","Model A","228000"
"1.336427","103.856608","3 ROOM","Improved","228000"
"1.327915","103.942144","3 ROOM","Improved","228000"
"1.389947","103.909450","2 ROOM","Model A","228000"
"1.338894","103.849538","3 ROOM","Standard","228000"
